id,name,screen_name,location,description,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,protected,default_profile,default_profile_image,user_id,target,raw_label,followers_friends_ratio,favourites_statuses_ratio,statuses_followers_ratio,description_length,username_length,username_digit_count,username_digit_ratio,fullname_length,fullname_word_count,name_equals_username,followers_count_transformed,friends_count_transformed,favourites_count_transformed,clean_desc,clean_name,clean_screen_name,combined_text
18091004,ESPN FC,ESPNFC,,"All things football. All the time. 

Watch ESPN FC exclusively on ESPN+.",1770678,518,10527,27,1,130289,0,0,0,18091004,1,bot,3411.712909441233,0.0002149052114513777,0.07358194229445314,72,6,0,0.0,7,2,0,6.248139836647804,2.7151673578484576,1.4471580313422192,all things football all the time watch espn fc exclusively on espn,espn fc,espnfc,all things football all the time watch espn fc exclusively on espn espn fc espnfc
390557283,Cápsula Cinéfila,CapsulaCinefila,,Lo que está en cines 🎟 Los clásicos 📽 Frases 🎬 Lo que no sabías 🤔 Recomendaciones y trivias 👍🏽 ¡Amor por el Séptimo Arte! 🎥 Por @Culturizando,114714,238,927,869,0,35978,0,0,0,390557283,1,bot,479.97907949790795,0.02418077211706829,0.31363814671141527,141,15,0,0.0,16,2,0,5.059620209455768,2.3783979009481375,2.9395192526186187,lo que est en cines los cl sicos frases lo que no sab as recomendaciones y trivias amor por el s ptimo arte por culturizando,c psula cin fila,capsulacinefila,lo que est en cines los cl sicos frases lo que no sab as recomendaciones y trivias amor por el s ptimo arte por culturizando c psula cin fila capsulacinefila
112523709,Diario Olé,DiarioOle,Argentina,"Diario deportivo | Desde 1996, el primero y único del país | Compartimos la pasión",2579813,174,6496,619,0,153298,0,0,0,112523709,1,bot,14741.794285714286,0.004044383851166674,0.05942250100201022,82,9,0,0.0,10,2,0,6.41158839523239,2.2430380486862944,2.792391689498254,diario deportivo desde 1996 el primero y nico del pa s compartimos la pasi n,diario ol,diarioole,diario deportivo desde 1996 el primero y nico del pa s compartimos la pasi n diario ol diarioole
19394186,Charlie Brooker,charltonbrooker,London,Underwhelmist.,1242294,531,11049,0,1,10518,0,0,0,19394186,0,human,2335.1409774436092,9.50660709192889e-05,0.008467393010516825,14,15,0,0.0,15,2,0,6.094224737273253,2.7259116322950483,0.0,underwhelmist,charlie brooker,charltonbrooker,underwhelmist charlie brooker charltonbrooker
70461418,Dede Watson,Dede_Watson,"Dallas, Tx",✭FORBES Top 50 Social Media Power Influencer ✭ Social Media Consultant and Creator of Instagram Growth Hacking and Hashtag Like a Pro.,119368,95324,4896,17815,0,127157,0,0,0,70461418,1,bot,1.2522318384474167,0.14010915553877853,1.0652514471931573,134,11,0,0.0,11,2,0,5.076891555629467,4.979206813945709,4.250810204025981,forbes top 50 social media power influencer social media consultant and creator of instagram growth hacking and hashtag like a pro,dede watson,dede watson,forbes top 50 social media power influencer social media consultant and creator of instagram growth hacking and hashtag like a pro dede watson dede watson
2612809808,Fearless,Hendd9,,,135698,50656,133,1563,0,12577,0,0,0,2612809808,0,human,2.678780820024873,0.12434409286055016,0.09269043987059596,0,6,1,0.16666666666666666,8,1,0,5.132576647246457,4.704639466504183,3.1942367487238292,,fearless,hendd9,fearless hendd9
520250204,ويلز,9lllll,,كان الغياب مرًا يا أخي .,94539,84443,66,152,0,5023,0,0,0,520250204,0,human,1.1195585239922314,0.030453821656050956,0.053141527395811294,24,6,1,0.16666666666666666,4,1,0,4.975615597966895,4.92656879707502,2.184691430817599,,,9lllll,9lllll
480249240,バーレスク東京（公式）,burlesque_rpg,東京都港区六本木,バーレスク東京オフィシャルツイッターです。外部出演、常設劇場のお得な情報を発信していきます。バーレスク東京所属のタレントとの直接仕事依頼は禁止にしてます 仕事依頼はこちらかHPの問い合わせからお願いします。,46996,24235,138,9107,0,11860,0,0,0,480249240,0,human,1.939140122132365,0.7678947812157491,0.25237781134966064,103,13,0,0.0,11,1,0,4.672070136126592,4.384460943824492,3.9594230219431052,hp,,burlesque rpg,hp  burlesque rpg
97893963,Michael Vaughan,MichaelVaughan,"iPhone: 0.000000,0.000000",Manchester born sheffield lad ...,1075256,1251,4333,5344,1,35879,0,1,0,97893963,0,human,858.8314696485623,0.14896878483835005,0.03336876672274628,33,14,0,0.0,15,2,0,6.031512278523482,3.097604328874411,3.7279477095447966,manchester born sheffield lad,michael vaughan,michaelvaughan,manchester born sheffield lad michael vaughan michaelvaughan
223272482,Strecci,AlexXxStrecci,,"Bajista de @LolaClubMx | ""Cocinando"" en @yonosoyunchef | CONTACTO: strecci@wearedw.com",2591014,903,1011,16567,1,20328,0,0,0,223272482,0,human,2866.16703539823,0.8149933592404939,0.007845959980934113,86,13,0,0.0,7,1,0,6.413469927226802,2.9561684304753633,4.219270085885396,bajista de lolaclubmx cocinando en yonosoyunchef contacto strecci wearedw com,strecci,alexxxstrecci,bajista de lolaclubmx cocinando en yonosoyunchef contacto strecci wearedw com strecci alexxxstrecci
93365814,Follow @CrisCyborg on IG #CWB,criscyborg, criscyborgmma@gmail.com,"#cyborgnation “[...];pois a batalha é do Senhor, e ele entregará todos vocês em nossas mãos “(1Sm 17.45-47) * Yeshua Hamashia * @CrisCyborgGym",203747,2713,1379,16441,1,49427,0,0,0,93365814,0,human,75.07295504789978,0.33264546410941165,0.24259379233170386,142,10,0,0.0,29,5,0,5.309093354377772,3.433609843323718,4.2159546438691295,cyborgnation pois a batalha do senhor e ele entregar todos voc s em nossas m os 1sm 17 45 47 yeshua hamashia criscyborggym,follow criscyborg on ig cwb,criscyborg,cyborgnation pois a batalha do senhor e ele entregar todos voc s em nossas m os 1sm 17 45 47 yeshua hamashia criscyborggym follow criscyborg on ig cwb criscyborg
43229821,Diário da Manhã,diariodamanha,"Goiânia, GO - Brasil",O jornal que o mundo vê e lê 👓 Siga também: 👉 Youtube: DMTV Goiânia 👉 Instagram: @diariodamanha 👉 Facebook: @diariodamanha 👉,193066,247,263,405,0,57587,0,0,0,43229821,0,human,778.4959677419355,0.007050079877752309,0.29827987175436504,124,13,0,0.0,15,3,0,5.285708048286602,2.3944516808262164,2.6085260335771943,o jornal que o mundo v e l siga tamb m youtube dmtv goi nia instagram diariodamanha facebook diariodamanha,di rio da manh,diariodamanha,o jornal que o mundo v e l siga tamb m youtube dmtv goi nia instagram diariodamanha facebook diariodamanha di rio da manh diariodamanha
3323335206,アカウント消します@こてツイみてね,BumpHima,BFLY日産を待つ人,〘栃木の高2女子演劇部〙〘リプ喜びます〙 大好き➡BUMP OF CHICKEN/RADWIMPS/［Alexandros］/QOOLAND /androp/米津玄師/MotherMAN/arrivalart/Mrs.GREENAPPLE/BLUE ENCOUNT/amazarashi/井上緑/弾き語りさん好き,592,824,15,2438,0,2132,0,0,0,3323335206,0,human,0.7187878787878788,1.1434599156118144,3.596964586846543,156,8,0,0.0,17,1,0,2.7730546933642626,2.916453948549925,3.3872118003137306,2 bump of chicken radwimps alexandros qooland androp motherman arrivalart mrs greenapple blue encount amazarashi,,bumphima,2 bump of chicken radwimps alexandros qooland androp motherman arrivalart mrs greenapple blue encount amazarashi  bumphima
33602577,Dodgers Nation,DodgersNation,Dodgers Nation,Follow the biggest #Dodgers twitter account for fun play by play of games. More fun b:c we’re inclusive of all Dodger fan perspectives!,150414,446,1210,6096,0,188696,0,0,0,33602577,1,bot,336.49888143176736,0.032311059529298296,1.254509191237576,135,13,0,0.0,14,2,0,5.177291148040168,2.6503075231319366,3.78511619502192,follow the biggest dodgers twitter account for fun play by play of games more fun b c we re inclusive of all dodger fan perspectives,dodgers nation,dodgersnation,follow the biggest dodgers twitter account for fun play by play of games more fun b c we re inclusive of all dodger fan perspectives dodgers nation dodgersnation
2274848604,DMA,TennisMajesty,,Tennis Lover. Roger Federer - The one! The only!,1432,991,40,19799,0,59262,0,0,0,2274848604,1,bot,1.4445564516129032,0.33410390969070075,41.35589672016748,48,13,0,0.0,3,1,0,3.1562461903973444,2.9965116721541785,4.296665190261531,tennis lover roger federer the one the only,dma,tennismajesty,tennis lover roger federer the one the only dma tennismajesty
369597274,Ab. Hamid32,AbHamid32,,,107898,280,14,35,0,4950,0,1,0,369597274,0,human,383.98220640569394,0.007271258331650172,0.04588550403618198,0,9,2,0.2222222222222222,11,2,0,5.03301741969223,2.44870631990508,1.5563025007672873,,ab hamid32,abhamid32,ab hamid32 abhamid32
815841475,Co,coquiiiiiiii,,Insta: coquiiiiiiii ❤ | Snap: coqidaneri2905 👻,1614,948,4,8935,0,69640,0,0,0,815841475,0,human,1.701791359325606,0.1283152166109045,43.12136222910217,46,12,0,0.0,2,1,0,3.2081725266671217,2.977266212427293,3.9511431601075526,insta coquiiiiiiii snap coqidaneri2905,co,coquiiiiiiii,insta coquiiiiiiii snap coqidaneri2905 co coquiiiiiiii
432779663,مشيقح المشيقح,msh22222,القصيم,‏‏‏‏‏‏‏‏‏مستشار بفرع الرئاسة العامة بالقصيم . خدمة الدين والوطن شرف لكل مواطن والدعاء لولاة الأمر واجب على الجميع .,261799,168,59,260,0,9345,0,0,0,432779663,0,human,1549.112426035503,0.02792638561951637,0.03569900687547747,115,8,5,0.625,13,2,0,5.417969642214737,2.2278867046136734,2.416640507338281,,,msh22222,msh22222
466573221,One Direction Brasil,1DBR,Brazil,Fan account - Sua fonte de informações no Brasil sobre a banda One Direction. Your source of information in Brazil about the band One Direction.,102935,8843,122,1545,0,165766,0,0,0,466573221,1,bot,11.639077340569878,0.009326343602767741,1.610388979560115,144,4,1,0.25,20,3,0,5.012567287950679,3.9466487339066765,3.189209489582306,fan account sua fonte de informa es no brasil sobre a banda one direction your source of information in brazil about the band one direction,one direction brasil,1dbr,fan account sua fonte de informa es no brasil sobre a banda one direction your source of information in brazil about the band one direction one direction brasil 1dbr
51124892,Mundo ESPN,ESPNagora,Brasil,ESPN – A Vida Precisa de Esporte. Envie sua mensagem para participar das transmissões dos canais ESPN,1534222,819,4505,2073,1,501479,0,0,0,51124892,1,bot,1871.0036585365854,0.004135758155858658,0.32686252259286946,101,9,0,0.0,10,2,0,6.185888489098423,2.9138138523837167,3.316808752053022,espn a vida precisa de esporte envie sua mensagem para participar das transmiss es dos canais espn,mundo espn,espnagora,espn a vida precisa de esporte envie sua mensagem para participar das transmiss es dos canais espn mundo espn espnagora
42741058,عبدالرحمن الشهري,iDhmi,رحم الله أبي,مهندس متخصص بالتقنية شغوف بريادة الأعمال | مؤسس @Experto وفريق #تويتسو @TweetsoTeam إلي استرجع أكثر من 50 ألف حساب | ceo@tweet.so✉️,101084,313,291,1565,1,52786,0,1,0,42741058,0,human,321.9267515923567,0.029666395135165856,0.5222040856704754,131,5,0,0.0,16,2,0,5.0046867154273835,2.496929648073215,3.1947917577219247,experto tweetsoteam 50 ceo tweet so,,idhmi,experto tweetsoteam 50 ceo tweet so  idhmi
41421105,JosefinaVázquezMota,JosefinaVM,México,Senadora de la República. 🇲🇽,1126806,1474,4203,3586,1,8109,0,0,0,41421105,0,human,763.9369491525424,0.44229346485819976,0.007197328380104135,28,10,0,0.0,19,1,0,6.0518495362653955,3.1687920203141817,3.5547313766759667,senadora de la rep blica,josefinav zquezmota,josefinavm,senadora de la rep blica josefinav zquezmota josefinavm
253162254,Chelsea Rumours,ChelseaRumours,"Chelsea, London",Chelsea rumours and transfer gossip.,130772,297,615,864,0,46575,0,0,0,253162254,1,bot,438.83557046979865,0.018571796633459293,0.35615914600108584,36,14,0,0.0,15,2,0,5.116518086790808,2.4742162640762553,2.9370161074648142,chelsea rumours and transfer gossip,chelsea rumours,chelsearumours,chelsea rumours and transfer gossip chelsea rumours chelsearumours
298139450,فهد العتيبي 🇸🇦,FhadOtaibi,any where with EPL,,2863017,379,1818,239,1,7707,0,1,0,298139450,0,human,7534.257894736842,0.031136481577581733,0.0026922638977470627,0,10,0,0.0,14,3,0,6.456824078470813,2.57978359661681,2.380211241711606,,,fhadotaibi,fhadotaibi
12513472,Cracked.com,cracked,Cracked.com,America's only humor website,868934,815,10048,2802,1,90558,0,0,0,12513472,1,bot,1064.8713235294117,0.03095219691030157,0.10421838227255203,28,7,0,0.0,11,1,0,5.938987290606173,2.9116901587538613,3.447623097760286,america s only humor website,cracked com,cracked,america s only humor website cracked com cracked
14706902,Chalene Johnson,ChaleneJohnson,"California, USA",Get your life in order. https://t.co/OWwOmG73Qo ||NY Times Best Selling Author|| Podcasters||Speaker||Celebrity Trainer || Biz Expert,103800,8841,2717,27527,0,60729,0,0,0,14706902,1,bot,11.739538565935309,0.4532850321093364,0.585061800946041,133,14,0,0.0,15,2,0,5.016201537446832,3.946550510569855,4.4397746596128735,get your life in order ny times best selling author podcasters speaker celebrity trainer biz expert,chalene johnson,chalenejohnson,get your life in order ny times best selling author podcasters speaker celebrity trainer biz expert chalene johnson chalenejohnson
222165923,CEMÖZ,cem_oz,,,905,387,0,103,0,5508,0,1,0,222165923,0,human,2.3350515463917527,0.01887819931021964,6.080573951434879,0,6,0,0.0,5,1,0,2.957128197676813,2.5888317255942073,2.0170333392987803,,cem z,cem oz,cem z cem oz
2716046101,🍑 Big Booty Italy🍒,BigBootyItaly,Italy,"+18. I'M A GUY. bigbootyitaly@libero.it
#BigBootyItaly  #BBI  #AssLovers  #BoobsLovers  #ILikeBigButtsAndICanNotLie",278220,139,1019,56,0,167035,0,0,0,2716046101,1,bot,1987.2928571428572,0.00034124380373093226,0.6003716470000467,115,13,0,0.0,18,4,0,5.444389907251705,2.146128035678238,1.7558748556724915,18 i m a guy bigbootyitaly libero it bigbootyitaly bbi asslovers boobslovers ilikebigbuttsandicannotlie,big booty italy,bigbootyitaly,18 i m a guy bigbootyitaly libero it bigbootyitaly bbi asslovers boobslovers ilikebigbuttsandicannotlie big booty italy bigbootyitaly
130242231,Deyna Castellanos,deynac18,De Venezuela para el Mundo,Venezolana pateando un balón por el mundo | Current student-athlete @fsusoccer | Future sport journalist | IG: https://t.co/CfRvvz8t84,188711,384,502,1297,1,9539,0,0,0,130242231,0,human,490.16103896103897,0.1360587002096436,0.05055322396032049,134,8,2,0.25,17,2,0,5.275799517377869,2.5854607295085006,3.1132746924643504,venezolana pateando un bal n por el mundo current student athlete fsusoccer future sport journalist ig,deyna castellanos,deynac18,venezolana pateando un bal n por el mundo current student athlete fsusoccer future sport journalist ig deyna castellanos deynac18
1524730152,ポッド04っしー@新作完結／世界は無意味だと思うか,4Toaru,大洗女子学園,"よっしーです。　
アイコンはコサカが描いてくれた災葉愚憐と瑠奈＝ローリエ、ヘッダーはとあきせが描いてくれたメルトリリス。  AMIC　 一次創作：神ナリシ模倣者ト神門審判↓",887,1006,32,23466,0,74095,0,1,0,1524730152,1,bot,0.8818272095332671,0.3167107536169294,83.44144144144144,86,6,1,0.16666666666666666,25,1,0,2.948412965778601,3.003029470553618,4.370457573334345,amic,04,4toaru,amic 04 4toaru
2922179132,louis rodriguez,2freshlouis_,,@marism_cruz 💗🤤,908,733,2,8690,0,12071,0,1,0,2922179132,0,human,1.2384196185286103,0.7199304174950298,13.28052805280528,15,12,1,0.08333333333333333,15,2,0,2.9585638832219674,2.8656960599160706,3.939069749923424,marism cruz,louis rodriguez,2freshlouis,marism cruz louis rodriguez 2freshlouis
2290164373,Bobby Bones Show,bobbybonesshow,Nashville,@mrbobbybones @radioamy @radiolunchbox @producereddie @bobbybonesray @radiogirlmorgan @mikedeestro @webgirlmorgan @hillaryborden,185884,43,251,100651,1,46755,0,0,0,2290164373,0,human,4224.659090909091,2.152707673881427,0.2515318610969148,128,14,0,0.0,16,3,0,5.269244345769413,1.6434526764861874,5.0028224089348985,mrbobbybones radioamy radiolunchbox producereddie bobbybonesray radiogirlmorgan mikedeestro webgirlmorgan hillaryborden,bobby bones show,bobbybonesshow,mrbobbybones radioamy radiolunchbox producereddie bobbybonesray radiogirlmorgan mikedeestro webgirlmorgan hillaryborden bobby bones show bobbybonesshow
2250901513,Andrea Passarella,arch_passarella,VERONA_ ITALIA,"Architetto. Mi occupo di urbanistica, architettura e design d'interni....amo l'architettura di Frank Lloyd Wright (1867-1959). Consulente energie green.",1602,2252,110,12979,0,24954,0,0,0,2250901513,0,human,0.7114957833999113,0.5201362452414345,15.56768558951965,152,15,0,0.0,17,2,0,3.204933522354145,3.3527611917238307,4.11327469246435,architetto mi occupo di urbanistica architettura e design d interni amo l architettura di frank lloyd wright 1867 1959 consulente energie green,andrea passarella,arch passarella,architetto mi occupo di urbanistica architettura e design d interni amo l architettura di frank lloyd wright 1867 1959 consulente energie green andrea passarella arch passarella
